# Real monthly US AQI from Open-Meteo Air-Quality archive (no key).
# Chennai, 2023-01..2026-06. zone = H3 res-7 cell id.
zone,lat,lon,month,aqi
87618c419ffffff,12.96374,80.24350,36,102.0
87618c419ffffff,12.96374,80.24350,37,89.8
87618c419ffffff,12.96374,80.24350,38,68.2
87618c419ffffff,12.96374,80.24350,39,53.2
87618c419ffffff,12.96374,80.24350,40,70.9
87618c419ffffff,12.96374,80.24350,41,73.7
87618c41affffff,12.99373,80.27026,0,106.6
87618c41affffff,12.99373,80.27026,1,91.8
87618c41affffff,12.99373,80.27026,2,79.0
87618c41affffff,12.99373,80.27026,3,71.9
87618c41affffff,12.99373,80.27026,4,99.5
87618c41affffff,12.99373,80.27026,5,96.8
87618c41affffff,12.99373,80.27026,6,62.8
87618c41affffff,12.99373,80.27026,7,76.5
87618c41affffff,12.99373,80.27026,8,68.9
87618c41affffff,12.99373,80.27026,9,84.5
87618c41affffff,12.99373,80.27026,10,64.8
87618c41affffff,12.99373,80.27026,11,84.0
87618c41affffff,12.99373,80.27026,12,91.4
87618c41affffff,12.99373,80.27026,13,76.9
87618c41affffff,12.99373,80.27026,14,76.9
87618c41affffff,12.99373,80.27026,15,64.9
87618c41affffff,12.99373,80.27026,16,64.4
87618c41affffff,12.99373,80.27026,17,72.3
87618c41affffff,12.99373,80.27026,18,62.2
87618c41affffff,12.99373,80.27026,19,66.3
87618c41affffff,12.99373,80.27026,20,68.7
87618c41affffff,12.99373,80.27026,21,70.6
87618c41affffff,12.99373,80.27026,22,77.7
87618c41affffff,12.99373,80.27026,23,71.7
87618c41affffff,12.99373,80.27026,24,94.3
87618c41affffff,12.99373,80.27026,25,83.2
87618c41affffff,12.99373,80.27026,26,65.2
87618c41affffff,12.99373,80.27026,27,67.7
87618c41affffff,12.99373,80.27026,28,79.1
87618c41affffff,12.99373,80.27026,29,71.0
87618c41affffff,12.99373,80.27026,30,60.6
87618c41affffff,12.99373,80.27026,31,70.2
87618c41affffff,12.99373,80.27026,32,68.0
87618c41affffff,12.99373,80.27026,33,60.6
87618c41affffff,12.99373,80.27026,34,87.7
87618c41affffff,12.99373,80.27026,35,102.7
87618c41affffff,12.99373,80.27026,36,102.0
87618c41affffff,12.99373,80.27026,37,89.8
87618c41affffff,12.99373,80.27026,38,68.2
87618c41affffff,12.99373,80.27026,39,53.2
87618c41affffff,12.99373,80.27026,40,70.9
87618c41affffff,12.99373,80.27026,41,73.7
87618c41bffffff,12.98644,80.24841,0,106.6
87618c41bffffff,12.98644,80.24841,1,91.8
87618c41bffffff,12.98644,80.24841,2,79.0
87618c41bffffff,12.98644,80.24841,3,71.9
87618c41bffffff,12.98644,80.24841,4,99.5
87618c41bffffff,12.98644,80.24841,5,96.8
87618c41bffffff,12.98644,80.24841,6,62.8
87618c41bffffff,12.98644,80.24841,7,76.5
87618c41bffffff,12.98644,80.24841,8,68.9
87618c41bffffff,12.98644,80.24841,9,84.5
87618c41bffffff,12.98644,80.24841,10,64.8
87618c41bffffff,12.98644,80.24841,11,84.0
87618c41bffffff,12.98644,80.24841,12,91.4
87618c41bffffff,12.98644,80.24841,13,76.9
87618c41bffffff,12.98644,80.24841,14,76.9
87618c41bffffff,12.98644,80.24841,15,64.9
87618c41bffffff,12.98644,80.24841,16,64.4
87618c41bffffff,12.98644,80.24841,17,72.3
87618c41bffffff,12.98644,80.24841,18,62.2
87618c41bffffff,12.98644,80.24841,19,66.3
87618c41bffffff,12.98644,80.24841,20,68.7
87618c41bffffff,12.98644,80.24841,21,70.6
87618c41bffffff,12.98644,80.24841,22,77.7
87618c41bffffff,12.98644,80.24841,23,71.7
87618c41bffffff,12.98644,80.24841,24,94.3
87618c41bffffff,12.98644,80.24841,25,83.2
87618c41bffffff,12.98644,80.24841,26,65.2
87618c41bffffff,12.98644,80.24841,27,67.7
87618c41bffffff,12.98644,80.24841,28,79.1
87618c41bffffff,12.98644,80.24841,29,71.0
87618c41bffffff,12.98644,80.24841,30,60.6
87618c41bffffff,12.98644,80.24841,31,70.2
87618c41bffffff,12.98644,80.24841,32,68.0
87618c41bffffff,12.98644,80.24841,33,60.6
87618c41bffffff,12.98644,80.24841,34,87.7
87618c41bffffff,12.98644,80.24841,35,102.7
87618c41bffffff,12.98644,80.24841,36,102.0
87618c41bffffff,12.98644,80.24841,37,89.8
87618c41bffffff,12.98644,80.24841,38,68.2
87618c41bffffff,12.98644,80.24841,39,53.2
87618c41bffffff,12.98644,80.24841,40,70.9
87618c41bffffff,12.98644,80.24841,41,73.7
87618c41cffffff,12.95563,80.28228,0,106.6
87618c41cffffff,12.95563,80.28228,1,91.8
87618c41cffffff,12.95563,80.28228,2,79.0
87618c41cffffff,12.95563,80.28228,3,71.9
87618c41cffffff,12.95563,80.28228,4,99.5
87618c41cffffff,12.95563,80.28228,5,96.8
87618c41cffffff,12.95563,80.28228,6,62.8
87618c41cffffff,12.95563,80.28228,7,76.5
87618c41cffffff,12.95563,80.28228,8,68.9
87618c41cffffff,12.95563,80.28228,9,84.5
87618c41cffffff,12.95563,80.28228,10,64.8
87618c41cffffff,12.95563,80.28228,11,84.0
87618c41cffffff,12.95563,80.28228,12,91.4
87618c41cffffff,12.95563,80.28228,13,76.9
87618c41cffffff,12.95563,80.28228,14,76.9
87618c41cffffff,12.95563,80.28228,15,64.9
87618c41cffffff,12.95563,80.28228,16,64.4
87618c41cffffff,12.95563,80.28228,17,72.3
87618c41cffffff,12.95563,80.28228,18,62.2
87618c41cffffff,12.95563,80.28228,19,66.3
87618c41cffffff,12.95563,80.28228,20,68.7
87618c41cffffff,12.95563,80.28228,21,70.6
87618c41cffffff,12.95563,80.28228,22,77.7
87618c41cffffff,12.95563,80.28228,23,71.7
87618c41cffffff,12.95563,80.28228,24,94.3
87618c41cffffff,12.95563,80.28228,25,83.2
87618c41cffffff,12.95563,80.28228,26,65.2
87618c41cffffff,12.95563,80.28228,27,67.7
87618c41cffffff,12.95563,80.28228,28,79.1
87618c41cffffff,12.95563,80.28228,29,71.0
87618c41cffffff,12.95563,80.28228,30,60.6
87618c41cffffff,12.95563,80.28228,31,70.2
87618c41cffffff,12.95563,80.28228,32,68.0
87618c41cffffff,12.95563,80.28228,33,60.6
87618c41cffffff,12.95563,80.28228,34,87.7
87618c41cffffff,12.95563,80.28228,35,102.7
87618c41cffffff,12.95563,80.28228,36,102.0
87618c41cffffff,12.95563,80.28228,37,89.8
87618c41cffffff,12.95563,80.28228,38,68.2
87618c41cffffff,12.95563,80.28228,39,53.2
87618c41cffffff,12.95563,80.28228,40,70.9
87618c41cffffff,12.95563,80.28228,41,73.7
87618c41effffff,12.97833,80.28720,0,106.6
87618c41effffff,12.97833,80.28720,1,91.8
87618c41effffff,12.97833,80.28720,2,79.0
87618c41effffff,12.97833,80.28720,3,71.9
87618c41effffff,12.97833,80.28720,4,99.5
87618c41effffff,12.97833,80.28720,5,96.8
87618c41effffff,12.97833,80.28720,6,62.8
87618c41effffff,12.97833,80.28720,7,76.5
87618c41effffff,12.97833,80.28720,8,68.9
87618c41effffff,12.97833,80.28720,9,84.5
87618c41effffff,12.97833,80.28720,10,64.8
87618c41effffff,12.97833,80.28720,11,84.0
87618c41effffff,12.97833,80.28720,12,91.4
87618c41effffff,12.97833,80.28720,13,76.9
87618c41effffff,12.97833,80.28720,14,76.9
87618c41effffff,12.97833,80.28720,15,64.9
87618c41effffff,12.97833,80.28720,16,64.4
87618c41effffff,12.97833,80.28720,17,72.3
87618c41effffff,12.97833,80.28720,18,62.2
87618c41effffff,12.97833,80.28720,19,66.3
87618c41effffff,12.97833,80.28720,20,68.7
87618c41effffff,12.97833,80.28720,21,70.6
87618c41effffff,12.97833,80.28720,22,77.7
87618c41effffff,12.97833,80.28720,23,71.7
87618c41effffff,12.97833,80.28720,24,94.3
87618c41effffff,12.97833,80.28720,25,83.2
87618c41effffff,12.97833,80.28720,26,65.2
87618c41effffff,12.97833,80.28720,27,67.7
87618c41effffff,12.97833,80.28720,28,79.1
87618c41effffff,12.97833,80.28720,29,71.0
87618c41effffff,12.97833,80.28720,30,60.6
87618c41effffff,12.97833,80.28720,31,70.2
87618c41effffff,12.97833,80.28720,32,68.0
87618c41effffff,12.97833,80.28720,33,60.6
87618c41effffff,12.97833,80.28720,34,87.7
87618c41effffff,12.97833,80.28720,35,102.7
87618c41effffff,12.97833,80.28720,36,102.0
87618c41effffff,12.97833,80.28720,37,89.8
87618c41effffff,12.97833,80.28720,38,68.2
87618c41effffff,12.97833,80.28720,39,53.2
87618c41effffff,12.97833,80.28720,40,70.9
87618c41effffff,12.97833,80.28720,41,73.7
87618c481ffffff,13.06912,80.30688,0,106.1
87618c481ffffff,13.06912,80.30688,1,95.8
87618c481ffffff,13.06912,80.30688,2,78.2
87618c481ffffff,13.06912,80.30688,3,73.8
87618c481ffffff,13.06912,80.30688,4,100.6
87618c481ffffff,13.06912,80.30688,5,98.7
87618c481ffffff,13.06912,80.30688,6,60.2
87618c481ffffff,13.06912,80.30688,7,78.1
87618c481ffffff,13.06912,80.30688,8,71.2
87618c481ffffff,13.06912,80.30688,9,92.3
87618c481ffffff,13.06912,80.30688,10,63.5
87618c481ffffff,13.06912,80.30688,11,82.4
87618c481ffffff,13.06912,80.30688,12,91.1
87618c481ffffff,13.06912,80.30688,13,74.8
87618c481ffffff,13.06912,80.30688,14,75.9
87618c481ffffff,13.06912,80.30688,15,63.2
87618c481ffffff,13.06912,80.30688,16,62.0
87618c481ffffff,13.06912,80.30688,17,74.5
87618c481ffffff,13.06912,80.30688,18,60.0
87618c481ffffff,13.06912,80.30688,19,66.9
87618c481ffffff,13.06912,80.30688,20,68.9
87618c481ffffff,13.06912,80.30688,21,74.2
87618c481ffffff,13.06912,80.30688,22,77.3
87618c481ffffff,13.06912,80.30688,23,70.3
87618c481ffffff,13.06912,80.30688,24,96.3
87618c481ffffff,13.06912,80.30688,25,84.7
87618c481ffffff,13.06912,80.30688,26,69.9
87618c481ffffff,13.06912,80.30688,27,69.6
87618c481ffffff,13.06912,80.30688,28,81.9
87618c481ffffff,13.06912,80.30688,29,70.8
87618c481ffffff,13.06912,80.30688,30,58.8
87618c481ffffff,13.06912,80.30688,31,71.0
87618c481ffffff,13.06912,80.30688,32,71.4
87618c481ffffff,13.06912,80.30688,33,60.8
87618c481ffffff,13.06912,80.30688,34,88.8
87618c481ffffff,13.06912,80.30688,35,105.5
87618c481ffffff,13.06912,80.30688,36,105.8
87618c481ffffff,13.06912,80.30688,37,91.6
87618c481ffffff,13.06912,80.30688,38,72.0
87618c481ffffff,13.06912,80.30688,39,56.2
87618c481ffffff,13.06912,80.30688,40,71.3
87618c481ffffff,13.06912,80.30688,41,75.3
87618c483ffffff,13.09181,80.31180,0,106.1
87618c483ffffff,13.09181,80.31180,1,95.8
87618c483ffffff,13.09181,80.31180,2,78.2
87618c483ffffff,13.09181,80.31180,3,73.8
87618c483ffffff,13.09181,80.31180,4,100.6
87618c483ffffff,13.09181,80.31180,5,98.7
87618c483ffffff,13.09181,80.31180,6,60.2
87618c483ffffff,13.09181,80.31180,7,78.1
87618c483ffffff,13.09181,80.31180,8,71.2
87618c483ffffff,13.09181,80.31180,9,92.3
87618c483ffffff,13.09181,80.31180,10,63.5
87618c483ffffff,13.09181,80.31180,11,82.4
87618c483ffffff,13.09181,80.31180,12,91.1
87618c483ffffff,13.09181,80.31180,13,74.8
87618c483ffffff,13.09181,80.31180,14,75.9
87618c483ffffff,13.09181,80.31180,15,63.2
87618c483ffffff,13.09181,80.31180,16,62.0
87618c483ffffff,13.09181,80.31180,17,74.5
87618c483ffffff,13.09181,80.31180,18,60.0
87618c483ffffff,13.09181,80.31180,19,66.9
87618c483ffffff,13.09181,80.31180,20,68.9
87618c483ffffff,13.09181,80.31180,21,74.2
87618c483ffffff,13.09181,80.31180,22,77.3
87618c483ffffff,13.09181,80.31180,23,70.3
87618c483ffffff,13.09181,80.31180,24,96.3
87618c483ffffff,13.09181,80.31180,25,84.7
87618c483ffffff,13.09181,80.31180,26,69.9
87618c483ffffff,13.09181,80.31180,27,69.6
87618c483ffffff,13.09181,80.31180,28,81.9
87618c483ffffff,13.09181,80.31180,29,70.8
87618c483ffffff,13.09181,80.31180,30,58.8
87618c483ffffff,13.09181,80.31180,31,71.0
87618c483ffffff,13.09181,80.31180,32,71.4
87618c483ffffff,13.09181,80.31180,33,60.8
87618c483ffffff,13.09181,80.31180,34,88.8
87618c483ffffff,13.09181,80.31180,35,105.5
87618c483ffffff,13.09181,80.31180,36,105.8
87618c483ffffff,13.09181,80.31180,37,91.6
87618c483ffffff,13.09181,80.31180,38,72.0
87618c483ffffff,13.09181,80.31180,39,56.2
87618c483ffffff,13.09181,80.31180,40,71.3
87618c483ffffff,13.09181,80.31180,41,75.3
87618c488ffffff,13.07721,80.26808,0,106.1
87618c488ffffff,13.07721,80.26808,1,95.8
87618c488ffffff,13.07721,80.26808,2,78.2
87618c488ffffff,13.07721,80.26808,3,73.8
87618c488ffffff,13.07721,80.26808,4,100.6
87618c488ffffff,13.07721,80.26808,5,98.7
87618c488ffffff,13.07721,80.26808,6,60.2
87618c488ffffff,13.07721,80.26808,7,78.1
87618c488ffffff,13.07721,80.26808,8,71.2
87618c488ffffff,13.07721,80.26808,9,92.3
87618c488ffffff,13.07721,80.26808,10,63.5
87618c488ffffff,13.07721,80.26808,11,82.4
87618c488ffffff,13.07721,80.26808,12,91.1
87618c488ffffff,13.07721,80.26808,13,74.8
87618c488ffffff,13.07721,80.26808,14,75.9
87618c488ffffff,13.07721,80.26808,15,63.2
87618c488ffffff,13.07721,80.26808,16,62.0
87618c488ffffff,13.07721,80.26808,17,74.5
87618c488ffffff,13.07721,80.26808,18,60.0
87618c488ffffff,13.07721,80.26808,19,66.9
87618c488ffffff,13.07721,80.26808,20,68.9
87618c488ffffff,13.07721,80.26808,21,74.2
87618c488ffffff,13.07721,80.26808,22,77.3
87618c488ffffff,13.07721,80.26808,23,70.3
87618c488ffffff,13.07721,80.26808,24,96.3
87618c488ffffff,13.07721,80.26808,25,84.7
87618c488ffffff,13.07721,80.26808,26,69.9
87618c488ffffff,13.07721,80.26808,27,69.6
87618c488ffffff,13.07721,80.26808,28,81.9
87618c488ffffff,13.07721,80.26808,29,70.8
87618c488ffffff,13.07721,80.26808,30,58.8
87618c488ffffff,13.07721,80.26808,31,71.0
87618c488ffffff,13.07721,80.26808,32,71.4
87618c488ffffff,13.07721,80.26808,33,60.8
87618c488ffffff,13.07721,80.26808,34,88.8
87618c488ffffff,13.07721,80.26808,35,105.5
87618c488ffffff,13.07721,80.26808,36,105.8
87618c488ffffff,13.07721,80.26808,37,91.6
87618c488ffffff,13.07721,80.26808,38,72.0
87618c488ffffff,13.07721,80.26808,39,56.2
87618c488ffffff,13.07721,80.26808,40,71.3
87618c488ffffff,13.07721,80.26808,41,75.3
87618c489ffffff,13.06991,80.24623,0,106.1
87618c489ffffff,13.06991,80.24623,1,95.8
87618c489ffffff,13.06991,80.24623,2,78.2
87618c489ffffff,13.06991,80.24623,3,73.8
87618c489ffffff,13.06991,80.24623,4,100.6
87618c489ffffff,13.06991,80.24623,5,98.7
87618c489ffffff,13.06991,80.24623,6,60.2
87618c489ffffff,13.06991,80.24623,7,78.1
87618c489ffffff,13.06991,80.24623,8,71.2
87618c489ffffff,13.06991,80.24623,9,92.3
87618c489ffffff,13.06991,80.24623,10,63.5
87618c489ffffff,13.06991,80.24623,11,82.4
87618c489ffffff,13.06991,80.24623,12,91.1
87618c489ffffff,13.06991,80.24623,13,74.8
87618c489ffffff,13.06991,80.24623,14,75.9
87618c489ffffff,13.06991,80.24623,15,63.2
87618c489ffffff,13.06991,80.24623,16,62.0
87618c489ffffff,13.06991,80.24623,17,74.5
87618c489ffffff,13.06991,80.24623,18,60.0
87618c489ffffff,13.06991,80.24623,19,66.9
87618c489ffffff,13.06991,80.24623,20,68.9
87618c489ffffff,13.06991,80.24623,21,74.2
87618c489ffffff,13.06991,80.24623,22,77.3
87618c489ffffff,13.06991,80.24623,23,70.3
87618c489ffffff,13.06991,80.24623,24,96.3
87618c489ffffff,13.06991,80.24623,25,84.7
87618c489ffffff,13.06991,80.24623,26,69.9
87618c489ffffff,13.06991,80.24623,27,69.6
87618c489ffffff,13.06991,80.24623,28,81.9
87618c489ffffff,13.06991,80.24623,29,70.8
87618c489ffffff,13.06991,80.24623,30,58.8
87618c489ffffff,13.06991,80.24623,31,71.0
87618c489ffffff,13.06991,80.24623,32,71.4
87618c489ffffff,13.06991,80.24623,33,60.8
87618c489ffffff,13.06991,80.24623,34,88.8
87618c489ffffff,13.06991,80.24623,35,105.5
87618c489ffffff,13.06991,80.24623,36,105.8
87618c489ffffff,13.06991,80.24623,37,91.6
87618c489ffffff,13.06991,80.24623,38,72.0
87618c489ffffff,13.06991,80.24623,39,56.2
87618c489ffffff,13.06991,80.24623,40,71.3
87618c489ffffff,13.06991,80.24623,41,75.3
87618c48affffff,13.09991,80.27300,0,106.1
87618c48affffff,13.09991,80.27300,1,95.8
87618c48affffff,13.09991,80.27300,2,78.2
87618c48affffff,13.09991,80.27300,3,73.8
87618c48affffff,13.09991,80.27300,4,100.6
87618c48affffff,13.09991,80.27300,5,98.7
87618c48affffff,13.09991,80.27300,6,60.2
87618c48affffff,13.09991,80.27300,7,78.1
87618c48affffff,13.09991,80.27300,8,71.2
87618c48affffff,13.09991,80.27300,9,92.3
87618c48affffff,13.09991,80.27300,10,63.5
87618c48affffff,13.09991,80.27300,11,82.4
87618c48affffff,13.09991,80.27300,12,91.1
87618c48affffff,13.09991,80.27300,13,74.8
87618c48affffff,13.09991,80.27300,14,75.9
87618c48affffff,13.09991,80.27300,15,63.2
87618c48affffff,13.09991,80.27300,16,62.0
87618c48affffff,13.09991,80.27300,17,74.5
87618c48affffff,13.09991,80.27300,18,60.0
87618c48affffff,13.09991,80.27300,19,66.9
87618c48affffff,13.09991,80.27300,20,68.9
87618c48affffff,13.09991,80.27300,21,74.2
87618c48affffff,13.09991,80.27300,22,77.3
87618c48affffff,13.09991,80.27300,23,70.3
87618c48affffff,13.09991,80.27300,24,96.3
87618c48affffff,13.09991,80.27300,25,84.7
87618c48affffff,13.09991,80.27300,26,69.9
87618c48affffff,13.09991,80.27300,27,69.6
87618c48affffff,13.09991,80.27300,28,81.9
87618c48affffff,13.09991,80.27300,29,70.8
87618c48affffff,13.09991,80.27300,30,58.8
87618c48affffff,13.09991,80.27300,31,71.0
87618c48affffff,13.09991,80.27300,32,71.4
87618c48affffff,13.09991,80.27300,33,60.8
87618c48affffff,13.09991,80.27300,34,88.8
87618c48affffff,13.09991,80.27300,35,105.5
87618c48affffff,13.09991,80.27300,36,105.8
87618c48affffff,13.09991,80.27300,37,91.6
87618c48affffff,13.09991,80.27300,38,72.0
87618c48affffff,13.09991,80.27300,39,56.2
87618c48affffff,13.09991,80.27300,40,71.3
87618c48affffff,13.09991,80.27300,41,75.3
87618c48bffffff,13.09260,80.25114,0,106.1
87618c48bffffff,13.09260,80.25114,1,95.8
87618c48bffffff,13.09260,80.25114,2,78.2
87618c48bffffff,13.09260,80.25114,3,73.8
87618c48bffffff,13.09260,80.25114,4,100.6
87618c48bffffff,13.09260,80.25114,5,98.7
87618c48bffffff,13.09260,80.25114,6,60.2
87618c48bffffff,13.09260,80.25114,7,78.1
87618c48bffffff,13.09260,80.25114,8,71.2
87618c48bffffff,13.09260,80.25114,9,92.3
87618c48bffffff,13.09260,80.25114,10,63.5
87618c48bffffff,13.09260,80.25114,11,82.4
87618c48bffffff,13.09260,80.25114,12,91.1
87618c48bffffff,13.09260,80.25114,13,74.8
87618c48bffffff,13.09260,80.25114,14,75.9
87618c48bffffff,13.09260,80.25114,15,63.2
87618c48bffffff,13.09260,80.25114,16,62.0
87618c48bffffff,13.09260,80.25114,17,74.5
87618c48bffffff,13.09260,80.25114,18,60.0
87618c48bffffff,13.09260,80.25114,19,66.9
87618c48bffffff,13.09260,80.25114,20,68.9
87618c48bffffff,13.09260,80.25114,21,74.2
87618c48bffffff,13.09260,80.25114,22,77.3
87618c48bffffff,13.09260,80.25114,23,70.3
87618c48bffffff,13.09260,80.25114,24,96.3
87618c48bffffff,13.09260,80.25114,25,84.7
87618c48bffffff,13.09260,80.25114,26,69.9
87618c48bffffff,13.09260,80.25114,27,69.6
87618c48bffffff,13.09260,80.25114,28,81.9
87618c48bffffff,13.09260,80.25114,29,70.8
87618c48bffffff,13.09260,80.25114,30,58.8
87618c48bffffff,13.09260,80.25114,31,71.0
87618c48bffffff,13.09260,80.25114,32,71.4
87618c48bffffff,13.09260,80.25114,33,60.8
87618c48bffffff,13.09260,80.25114,34,88.8
87618c48bffffff,13.09260,80.25114,35,105.5
87618c48bffffff,13.09260,80.25114,36,105.8
87618c48bffffff,13.09260,80.25114,37,91.6
87618c48bffffff,13.09260,80.25114,38,72.0
87618c48bffffff,13.09260,80.25114,39,56.2
87618c48bffffff,13.09260,80.25114,40,71.3
87618c48bffffff,13.09260,80.25114,41,75.3
87618c48cffffff,13.06182,80.28502,0,106.1
87618c48cffffff,13.06182,80.28502,1,95.8
87618c48cffffff,13.06182,80.28502,2,78.2
87618c48cffffff,13.06182,80.28502,3,73.8
87618c48cffffff,13.06182,80.28502,4,100.6
87618c48cffffff,13.06182,80.28502,5,98.7
87618c48cffffff,13.06182,80.28502,6,60.2
87618c48cffffff,13.06182,80.28502,7,78.1
87618c48cffffff,13.06182,80.28502,8,71.2
87618c48cffffff,13.06182,80.28502,9,92.3
87618c48cffffff,13.06182,80.28502,10,63.5
87618c48cffffff,13.06182,80.28502,11,82.4
87618c48cffffff,13.06182,80.28502,12,91.1
87618c48cffffff,13.06182,80.28502,13,74.8
87618c48cffffff,13.06182,80.28502,14,75.9
87618c48cffffff,13.06182,80.28502,15,63.2
87618c48cffffff,13.06182,80.28502,16,62.0
87618c48cffffff,13.06182,80.28502,17,74.5
87618c48cffffff,13.06182,80.28502,18,60.0
87618c48cffffff,13.06182,80.28502,19,66.9
87618c48cffffff,13.06182,80.28502,20,68.9
87618c48cffffff,13.06182,80.28502,21,74.2
87618c48cffffff,13.06182,80.28502,22,77.3
87618c48cffffff,13.06182,80.28502,23,70.3
87618c48cffffff,13.06182,80.28502,24,96.3
87618c48cffffff,13.06182,80.28502,25,84.7
87618c48cffffff,13.06182,80.28502,26,69.9
87618c48cffffff,13.06182,80.28502,27,69.6
87618c48cffffff,13.06182,80.28502,28,81.9
87618c48cffffff,13.06182,80.28502,29,70.8
87618c48cffffff,13.06182,80.28502,30,58.8
87618c48cffffff,13.06182,80.28502,31,71.0
87618c48cffffff,13.06182,80.28502,32,71.4
87618c48cffffff,13.06182,80.28502,33,60.8
87618c48cffffff,13.06182,80.28502,34,88.8
87618c48cffffff,13.06182,80.28502,35,105.5
87618c48cffffff,13.06182,80.28502,36,105.8
87618c48cffffff,13.06182,80.28502,37,91.6
87618c48cffffff,13.06182,80.28502,38,72.0
87618c48cffffff,13.06182,80.28502,39,56.2
87618c48cffffff,13.06182,80.28502,40,71.3
87618c48cffffff,13.06182,80.28502,41,75.3
87618c48dffffff,13.05452,80.26316,0,106.1
87618c48dffffff,13.05452,80.26316,1,95.8
87618c48dffffff,13.05452,80.26316,2,78.2
87618c48dffffff,13.05452,80.26316,3,73.8
87618c48dffffff,13.05452,80.26316,4,100.6
87618c48dffffff,13.05452,80.26316,5,98.7
87618c48dffffff,13.05452,80.26316,6,60.2
87618c48dffffff,13.05452,80.26316,7,78.1
87618c48dffffff,13.05452,80.26316,8,71.2
87618c48dffffff,13.05452,80.26316,9,92.3
87618c48dffffff,13.05452,80.26316,10,63.5
87618c48dffffff,13.05452,80.26316,11,82.4
87618c48dffffff,13.05452,80.26316,12,91.1
87618c48dffffff,13.05452,80.26316,13,74.8
87618c48dffffff,13.05452,80.26316,14,75.9
87618c48dffffff,13.05452,80.26316,15,63.2
87618c48dffffff,13.05452,80.26316,16,62.0
87618c48dffffff,13.05452,80.26316,17,74.5
87618c48dffffff,13.05452,80.26316,18,60.0
87618c48dffffff,13.05452,80.26316,19,66.9
87618c48dffffff,13.05452,80.26316,20,68.9
87618c48dffffff,13.05452,80.26316,21,74.2
87618c48dffffff,13.05452,80.26316,22,77.3
87618c48dffffff,13.05452,80.26316,23,70.3
87618c48dffffff,13.05452,80.26316,24,96.3
87618c48dffffff,13.05452,80.26316,25,84.7
87618c48dffffff,13.05452,80.26316,26,69.9
87618c48dffffff,13.05452,80.26316,27,69.6
87618c48dffffff,13.05452,80.26316,28,81.9
87618c48dffffff,13.05452,80.26316,29,70.8
87618c48dffffff,13.05452,80.26316,30,58.8
87618c48dffffff,13.05452,80.26316,31,71.0
87618c48dffffff,13.05452,80.26316,32,71.4
87618c48dffffff,13.05452,80.26316,33,60.8
87618c48dffffff,13.05452,80.26316,34,88.8
87618c48dffffff,13.05452,80.26316,35,105.5
87618c48dffffff,13.05452,80.26316,36,105.8
87618c48dffffff,13.05452,80.26316,37,91.6
87618c48dffffff,13.05452,80.26316,38,72.0
87618c48dffffff,13.05452,80.26316,39,56.2
87618c48dffffff,13.05452,80.26316,40,71.3
87618c48dffffff,13.05452,80.26316,41,75.3
87618c48effffff,13.08451,80.28994,0,106.1
87618c48effffff,13.08451,80.28994,1,95.8
87618c48effffff,13.08451,80.28994,2,78.2
87618c48effffff,13.08451,80.28994,3,73.8
87618c48effffff,13.08451,80.28994,4,100.6
87618c48effffff,13.08451,80.28994,5,98.7
87618c48effffff,13.08451,80.28994,6,60.2
87618c48effffff,13.08451,80.28994,7,78.1
87618c48effffff,13.08451,80.28994,8,71.2
87618c48effffff,13.08451,80.28994,9,92.3
87618c48effffff,13.08451,80.28994,10,63.5
87618c48effffff,13.08451,80.28994,11,82.4
87618c48effffff,13.08451,80.28994,12,91.1
87618c48effffff,13.08451,80.28994,13,74.8
87618c48effffff,13.08451,80.28994,14,75.9
87618c48effffff,13.08451,80.28994,15,63.2
87618c48effffff,13.08451,80.28994,16,62.0
87618c48effffff,13.08451,80.28994,17,74.5
87618c48effffff,13.08451,80.28994,18,60.0
87618c48effffff,13.08451,80.28994,19,66.9
87618c48effffff,13.08451,80.28994,20,68.9
87618c48effffff,13.08451,80.28994,21,74.2
87618c48effffff,13.08451,80.28994,22,77.3
87618c48effffff,13.08451,80.28994,23,70.3
87618c48effffff,13.08451,80.28994,24,96.3
87618c48effffff,13.08451,80.28994,25,84.7
87618c48effffff,13.08451,80.28994,26,69.9
87618c48effffff,13.08451,80.28994,27,69.6
87618c48effffff,13.08451,80.28994,28,81.9
87618c48effffff,13.08451,80.28994,29,70.8
87618c48effffff,13.08451,80.28994,30,58.8
87618c48effffff,13.08451,80.28994,31,71.0
87618c48effffff,13.08451,80.28994,32,71.4
87618c48effffff,13.08451,80.28994,33,60.8
87618c48effffff,13.08451,80.28994,34,88.8
87618c48effffff,13.08451,80.28994,35,105.5
87618c48effffff,13.08451,80.28994,36,105.8
87618c48effffff,13.08451,80.28994,37,91.6
87618c48effffff,13.08451,80.28994,38,72.0
87618c48effffff,13.08451,80.28994,39,56.2
87618c48effffff,13.08451,80.28994,40,71.3
87618c48effffff,13.08451,80.28994,41,75.3
87618c498ffffff,13.12991,80.29978,0,106.1
87618c498ffffff,13.12991,80.29978,1,95.8
87618c498ffffff,13.12991,80.29978,2,78.2
87618c498ffffff,13.12991,80.29978,3,73.8
87618c498ffffff,13.12991,80.29978,4,100.6
87618c498ffffff,13.12991,80.29978,5,98.7
87618c498ffffff,13.12991,80.29978,6,60.2
87618c498ffffff,13.12991,80.29978,7,78.1
87618c498ffffff,13.12991,80.29978,8,71.2
87618c498ffffff,13.12991,80.29978,9,92.3
87618c498ffffff,13.12991,80.29978,10,63.5
